id,para,entity,label 
619,科技小巨人领军企业遴选在符合,科技|巨人领军企业,-1
619,应遴选具有较强创新能力、高成长、良好发展潜力和后劲、良好市场前景，在当地行业内有代表性和领头示范作用的科技型中小企业,科技|中小企业,-1
619,2019年新增遴选的企业，其上年度营业收入、科技人员占比、资产负债率等以2018年数据为准；近3年是指2016至2018年，如企业注册成立未满3年的按实际年限计,企业|科技,-1
619,福建省科技小巨人领军企业申请书,福建省科技|巨人领军企业申请书,-1
619,各设区市（含平潭综合实验区，下同）科技、发改、工信、财政部门应按照当地人民政府工作部署，遴选确定培育名单（名单应含当地挂钩责任领导）,科技|名单,-1
619,二、已入库培育企业信息收集报送,入库|企业,-1
619,对极少数不符要求的企业可予以取消，报送附件3,企业|附件,-1
619,"各设区市请于3月31日前向省科技厅报送相关材料,包括：",科技厅|材料,-1
619,福建省科技小巨人领军企业申请书；,福建省科技|巨人领军企业申请书,-1
619,已入库福建省科技小巨人领军企业资格取消表；,入库福建省科技|巨人领军企业,-1
619,福建省科技小巨人领军企业申请书,福建省科技|巨人领军企业申请书,-1
619,已入库福建省科技小巨人领军企业取消资格表,入库福建省科技|巨人领军企业,-1
620,附件：福建省2018年技术先进型服务企业备案名单,福建省|技术,-1
620,福建省科学技术厅,福建省|技术,-1
620,福建省2018年技术先进型服务企业认定名单,福建省|技术,-1
621,福建省科技创新券补助专项资金管理办法,科技|专项资金,-1
621,申报补助的科技创新服务支出费用须发生在2017年11月1日至2018年12月31日期间（以服务提供方开具发票时间为准）,科技|发票,-1
621,福建省级科技创新券补助专项资金申请表,科技|专项资金,-1
621,和包括购买服务的发票、付款凭证（创客可不提供）、购买服务的合同或佐证等附件材料,发票|创客,-1
621,创客由入驻管理机构代为申请,创客|管理机构,-1
621,申请对象对申请材料的真实性负责,对象|申请材料,-1
621,如出现核定应补金额大于可用经费的情况，可按核定应补金额等比例折算补助或由各设区市（含平潭）补足资金发放,金额|设区,-1
622,福建省级高新技术企业备案实施细则（试行）,福建省|高新技术企业备案,-1
622,凡匿名或无具体理由的异议均不予受理,理由|异议,-1
622,福建省科技厅高新处，联系人：刘美，联系电话：0591-87912017；福建省科技厅纪检组，联系电话：0591－87882538,福建省|联系人,-1
623,（二）涉及国防、国家安全的项目，可按项目所属专业领域通过国家有关专业机构申报,国家|项目,-1
623,（四）推荐项目不得存在知识产权以及完成单位、完成人员等方面争议,项目|单位,-1
623,2019年度国家科学技术奖励提名工作手册,年度国家科学技术|工作手册,-1
623,2019年度国家科学技术奖励提名工作手册,年度国家科学技术|工作手册,-1
623,（二）我厅组织对申报项目及材料进行遴选,项目|材料,-1
623,2019年度国家科学技术奖励提名工作手册,年度国家科学技术|工作手册,-1
623,公示情况需在网络提名截止前上传到国家科学技术奖励综合业务管理平台,国家科学技术|业务管理,-1
624,福建省人民政府办公厅关于推进仿制药质量和疗效一致性评价的实施意见,质量|疗效一致性评价,-1
624,（闽政办〔2016〕181号）精神，规范我省仿制药质量和疗效一致性评价资金补助办法，根据,质量|疗效一致性评价资金,-1
624,福建省仿制药质量和疗效一致性评价资金补助实施办法,质量|疗效一致性评价资金,-1
624,推荐单位将申请表及相关附件纸质材料一式5份，推荐函一式2份寄送省科技厅社发处,单位|申请表,-1
625,申请专项资金支持的企业应符合,专项资金|企业,-1
625,文化产业发展专项资金管理暂行办法,文化产业|专项资金,-1
625,（一）申报企业须为在福建省（不含厦门）境内注册，具有独立法人资格，具备文化服务出口相关资质的企业,申报企业|文化,-1
625,（1）期间内文化服务出口合同数据,文化|数据,-1
625,（2）期间内文化服务出口合同的执行数据,文化|数据,-1
625,提交形成申请表前可对已填报信息进行修改，提交后将无法修改,申请表|信息,-1
625,申请表和单证明细表,申请表|单证,-1
625,出口单证包括有效出口合同、银行收汇凭证等（如合同为外文，应附翻译件），出口单证以A4纸复印，请有序排列,单证|收汇,-1
625,，组织开展绩效考核工作（资金下达时将一并批复绩效目标表）,资金|目标,-1
626,"的条件和标准，推荐所属行业的文化企业申报,并在企业申请表中出具意见",标准|文化企业申报,-1
626,二、文化出口企业按,文化|企业,-1
626,三、请各设区市商务局和平潭综合实验区经发局于2018年10月25日前将当地企业申报材料一式五份（含电子版一份）及申报汇总表（见附件）送省商务厅,企业申报材料|商务厅,-1
626,获得认定的企业，将根据有关规定给以奖励；其中获得认定的厦门市企业的奖励办法由当地有关部门另行制定和实施,企业|办法,-1
626,五、申报通知及相关表格电子版可从省商务厅网站（http://swt,申报|商务厅,-1
626,福建省文化厅福建省新闻出版广电局2018年10月8日,福建省文化厅|新闻出版广电局,-1
626,第六条申请认定为文化出口重点企业应同时符合以下条件：,文化|重点企业,-1
626,（一）在福建省内依法注册，具有企业法人资格；,福建省|企业,-1
626,（二）文化产品和服务内容积极健康，无法律法规禁止的内容；,文化产品|内容,-1
626,（三）各类文化出口重点企业应符合第七条规定相应的出口实绩条件；,文化|重点企业,-1
626,2．具有国际市场开发和营销潜力,国际市场|潜力,-1
626,1．出版单位年出口额10万美元以上，发行单位年出口额20万美元以上；,出版单位|出口额,-1
626,1．年出口额1万美元以上或版权输出种类达到5种；,出口额|版权,-1
626,2．独立设计能力较强，印刷技术水平居全国前列；,能力|水平,-1
626,4．印刷内容反映中华文化,内容|中华文化,-1
626,2．具有良好发展潜质，在提升电影文化产品的生产、发行、播映和后产品开发能力等方面成绩突出；,电影文化产品|能力,-1
626,3．积极与国外广播影视机构合作，拥有较为成熟的境外销售网络，境外宣传和推广活动效果突出,影视机构|网络,-1
626,说明：电影产品出口包括电影完成片、宣传片、素材及其版权的出口,电影产品|版权,-1
626,2．具有良好发展潜质，在提升电视文化产品的生产、发行、播映和后产品开发能力等方面成绩突出；,电视文化产品|能力,-1
626,3．积极与国外广播影视机构合作，拥有较为成熟的境外销售网络，境外宣传和推广活动效果突出,影视机构|网络,-1
626,说明：电视产品出口包括电视完成片、宣传片、素材及其版权的出口,电视产品|版权,-1
626,中外合作制作电影、电视节目服务,电影|电视节目,-1
626,说明：中外合作制作电影、电视节目服务包括：1．中外合作制作电影是指依法取得,电影|电视节目,-1
626,2．已实施具有影响力的成功案例，在业内具有较高知名度；,影响力|知名度,-1
626,2．具有对外承包工程资格，已实施具有影响力的成功案例，在业内具有较高知名度；,影响力|知名度,-1
626,2．具有对外承包工程资格，已实施具有影响力的成功案例，在业内具有较高知名度；,影响力|知名度,-1
626,2．具有一定国际市场开发和营销能力；,国际市场|能力,-1
626,说明：演艺服务类包括文艺创作和表演、文艺演出经纪等,演艺|经纪,-1
626,3．展览体现中国主流艺术价值，具有较高的艺术水平和国际市场开发前景,艺术水平|国际市场,-1
626,2．拥有自主知识产权和自有品牌；,知识产权|品牌,-1
626,2．拥有自主知识产权的原创动漫形象或核心技术；,知识产权|原创动漫,-1
626,境外分支机构年营业额20万美元以上；,机构|营业额,-1
626,2．拥有自主知识产权和自主品牌；,知识产权|品牌,-1
626,4．服务具备较高专业化水平，在业内有较强影响力，处于行业领先地位,水平|影响力,-1
626,2．核心技术拥有自主知识产权，服务具备较高专业化水平；,知识产权|水平,-1
626,1．创意设计服务年出口额10万美元以上；,创意设计|出口额,-1
626,2．拥有自主知识产权，体现较高的文化附加值；,知识产权|文化附加值,-1
626,2．具有原创性，体现中华文化特色；,原创|中华文化特色,-1
626,2．具有良好的译制资质，从事中华文化产品的外语译制出版工作；,资质|中华文化产品,-1
626,第九条申报认定单位应提交以下材料（纸质材料各一式八份，电子资料一份，以光盘或者U盘方式上报）,申报|材料,-1
626,文化出口重点企业认定申请表；,文化|重点企业,-1
626,企业营业执照副本复印件、税务登记证复印件；,企业|复印件,-1
626,文化出口重点企业申请认定的程序如下：,文化|重点企业,-1
626,（二）申报认定、材料审核,申报|材料,-1
626,5、省外经贸厅召开认定评审专家小组会议，审核企业申报材料，提出拟通过认定的企业名单,外经贸厅|企业申报材料,-1
626,1、拟认定为“福建省文化出口重点企业”的，将在省外经贸厅网站上公示五个工作日；,福建省文化出口重点企业|外经贸厅,-1
626,（三）从事制作、生产、销售、传播存在违法内容或侵权盗版文化产品的，或者使用未经授权许可的文化产品的；,内容|文化产品,-1
627,进口博览会由国家贸易投资综合展、企业商业展和虹桥国际经贸论坛构成，总面积约27万平方米,博览会|企业,-1
627,目前已有130多个国家2600余家企业报名参展，其中世界500强企业及跨国企业超过200家,企业|世界,-1
627,采购商组织重点对象包括批发零售企业、进口贸易企业、各类交易中心、各类经销商代理商、电子商务企业、生产制造和服务企业以及终端用户；医疗、教育、科研、文化、旅游、体育等机构和企业,采购商|企业,-1
628,商务部关于2018年外经贸发展专项资金重点工作的通知(财行〔2018〕91号，以下简称,商务部|资金重点,-1
628,商务部关于印发〈外经贸发展专项资金管理办法〉的通知,商务部|资金,-1
628,鼓励进口技术和产品目录（2016年版）,技术|产品目录,-1
628,）中的产品（不含旧品），或自非关联企业引进列入,产品|关联企业,-1
628,（三）进口产品的申请企业应当是,进口产品|企业,-1
628,上的消费使用单位；进口技术的申请企业应当是,技术|企业,-1
628,（四）进口产品应当在2017年7月1日至2018年6月30日期间完成进口报关（以海关结关日期为准）；进口技术应当在2017年7月1日至2018年6月30日期间执行合同，并取得银行出具的付汇凭证,进口产品|技术,-1
628,中“鼓励发展的重点行业”项下的设备，未列入,鼓励发展的重点行业|项下,-1
628,（财政部、国家发展改革委、海关总署、国家税务总局公告2012年第83号）,财政部|国家,-1
628,申请项目汇率按中国人民银行公布的2018年6月30日人民币汇率中间价为计算依据,汇率|人民币,-1
628,三、填报材料（一）企业法定代表人签字的申请文件，包括：企业基本情况、进口用途、预计可产生的效益、项目绩效目标（工作和目标完成情况）等,材料|企业,-1
628,（三）企业营业执照（复印件）,企业|复印件,-1
628,及银行出具的注明技术进口合同号的付汇凭证（复印件）,技术|复印件,-1
628,技术进口额是指通过转让、许可、委托开发、合作开发、技术咨询等方式自非关联企业引进,技术|关联企业,-1
628,内技术所支付的技术费金额(不含设备、培训、调试、差旅等费用，不含以年度销售额、利润等为基数按比例支付的技术引进费),技术|金额,-1
628,（八）进口“鼓励发展的重点行业”项下的设备，需提供,鼓励发展的重点行业|项下,-1
628,国家鼓励发展的内外资项目确认书,国家|外资项目,-1
628,进出口货物征免税证明,货物|证明,-1
628,国家鼓励发展的内外资项目确认书,国家|外资项目,-1
628,以上材料均需加盖企业公章,材料|企业,-1
628,四、申报材料上报与审核（一）企业按照上述要求组织详细的申报材料，并按上述顺序装订成册，报送至所在设区市商务主管部门，同时提供企业申请报告、,申报材料|企业,-1
628,在审核企业提交的复印件材料时，需核对材料的原件，经核对无误后，原件退还企业；2,企业|复印件材料,-1
628,国家鼓励发展的内外资项目确认书,国家|外资项目,-1
628,进出口货物征免税证明,货物|证明,-1
628,认定的免税进口产品；因关税为零无法获得免税证明的，核实产品未列入,进口产品|证明,-1
628,可在财政部、商务部以及省商务厅网站查找,财政部|商务部,-1
628,xls附件3-2018年进口贴息事项汇总表,xls|事项,-1
628,xls附件1-2018年进口贴息事项申报说明,xls|事项申报,-1
629,福建省人民政府关于加快发展现代服务业的若干意见,福建省|服务业,-1
629,福建省人民政府办公厅关于印发家政服务业补短板实施方案的通知,福建省|家政服务业,-1
629,（闽财外〔2016〕32号），现将我省促进商贸服务业发展专项资金（资金另文下达）使用及管理相关要求通知如下：,商贸服务业|专项资金,-1
629,一、项目法预拨资金,项目|资金,-1
629,依据福建省创建示范性家政服务站领导小组,福建省|示范性家政服务站,-1
629,（闽商务服务业〔2018〕3号），对经各地市验收达标并经省创建示范性家政服务站领导小组研究通过的示范性家政服务站给予每个5万元奖励,商务服务业|示范性家政服务站,-1
629,（闽商务服务业〔2015〕28号），积极创建和申报福建省美食街（城）,商务服务业|申报福建省美食街,-1
629,申报项目补助金额低于1万元的不予受理拨付；已获得省级其他专项资金补助的项目不得重复申报；同一项目申报多项专项资金的，应在申报材料中说明情况,申报项目|专项资金,-1
629,宣传推广应以闽菜美食文化为主题，可拍摄录制有关专题片、纪录片或编制印刷专书，也可在公开播放（发行）的节目、刊物长期设置固定的、有一定宣传份量的专栏，通过电视媒体播放、网络平台发布、书面介质出版等方式，向社会大众宣传推广闽菜文化,闽菜美食文化|社会,-1
629,鼓励家政服务行业协会、企业积极参与制定家政服务行业地方标准,家政服务行业协会|地方标准,-1
629,经质监部门立项批准或实施的家政服务行业地方标准，对牵头制定的单位给予一次性奖励,家政服务行业地方标准|单位,-1
629,各地市商务主管部门、财政主管部门抓紧做好项目资金审核拨付工作,商务主管部门|项目资金,-1
629,对在资金使用管理方面违反财经制度的，将按有关规定进行处罚,资金|方面,-1
630,根据省财政厅、省商务厅,财政厅|商务厅,-1
630,一、资金支持方向,资金|方向,-1
630,包括旨在提升基地基础条件标准化、生产管理规范化、产品经营产业化水平及提高基地产品品质、扩充产品品类、加强基地直销保供能力等相关改造建设项目,基地|项目,-1
630,已享受过国家或省级财政资金补助的项目不得重复安排,资金|项目,-1
630,（二）市场应急调控资金,市场|资金,-1
630,该资金用于各地开展市场应急调控工作，以保障当地市场供应稳定,资金|市场,-1
630,各地视市场异常波动情况和实施市场应急调控工作情况适时予以安排,市场|情况,-1
630,福建省人民政府办公厅关于加强省级财政专项资金管理若干措施的通知,福建省|专项资金,-1
630,（闽财外〔2016〕32号）要求，制定资金使用方案和申报指南，严格按照资金管理规定和相关程序开展资金申报、审核和拨付工作,闽财外|资金,-1
630,项目资金使用情况，将作为下一年度各地预算安排的依据,项目资金|情况,-1
631,家政服务机构等级划分及评定,家政|机构,-1
631,办法，组织开展家政服务机构等级划分及评定工作,家政|机构,-1
631,（二）支持各级商务主管部门组织家政行业协会（或社会,家政行业协会|社会,-1
631,在2016年以来连续两年创建90个示范性家政服务站基础上，2018年继续开展示范性家政服务站的创建工作，并落实对每家示范性服务站给予每年5万元、连续不超过三年的补助政策,示范性家政服务站|政策,-1
631,(一）支持各设区市商务主管部门建立完善公益性的家政服务供需和兼具家政从业人员、家政企业信用信息的公共平台，主动链接征信系统和国家企业信用信息公示系统（福建），对公共平台建设和运营给予适当的资金配套补助,家政企业|平台,-1
631,（二）鼓励家政品牌企业实行员工制、家政中小企业实行准员工制管理，督促建立健全家政企业内部管理机制、培训机制和监督机制,家政品牌企业|员工,-1
631,（二）对“品牌企业”认定，国内以2015年国家人社部公布认定的全国百强家庭服务企业为准,品牌企业|家庭,-1
631,对“企业年经营规模”认定，以每年委托的专项审计确认的企业对公银行账户流水量为准，但不包含商业保洁、学生托管、搬家服务等业务流水量,企业年经营规模|水量,-1
631,对新增门店使用面积按照创建示范性家政服务站标准要求认定（25平方米以上）,门店|示范性家政服务站标准,-1
631,"（三）上述措施自印发之日起施行,暂定实施三年，由福建省商务厅负责解释",措施|福建省商务厅,-1
631,各设区市政府可参照本措施出台相关扶持政策，相关奖励补助政策可以叠加,措施|政策,-1
631,福建省人力资源和社会保障厅,福建省|社会,-1
632,重点展会活动展位数一般不低于100个或光地面积不低于1000平方米,重点|展位,-1
632,企业自行参加A类重点展会的不予补助,企业|重点,-1
632,（2）参展企业免交展位费、布展费,企业|展位,-1
632,参加在北京、上海、广州、深圳等地举办的展会，每个展会单家企业补助展位费不超过10万元；其他城市举办的展会不超过5万元,单家企业|展位,-1
632,（1）B类：第一个展位给予不超过展位费全额补助，第二个展位给予不超过二分之一补助，从第三个展位开始的展位费按不超过三分之一给予补助,展位|全额,-1
632,其中：重点展洽会3场、一般展洽会20场（见附件4）,重点|附件,-1
632,实施过程中，遇有商务部或省政府交办的服务贸易展会活动，原则上依重点展洽会标准办理,重点|标准,-1
632,各项目须在展会结束后一个月内申报，逾期不予受理,项目|申报,-1
632,参加境外服务贸易展洽会的，还应提供参展企业人员护照首页、签证页和出入境记录复印件,企业人员|记录复印件,-1
632,（5）近三年无偷漏税和重大失信行为记录证明材料,偷漏税|记录证明材料,-1
632,（6）近三年无偷漏税和重大失信行为记录证明材料,偷漏税|记录证明材料,-1
632,闽货华夏行和境内外服务贸易展洽会支持和补助申报工作，每半年进行一批次集中审核、拨付（全年以展会结束日期于6月30日前、12月31日前分为两批次，申报工作分别于7月31日和次年1月31日截止）,闽货华夏|申报,-1
632,四、审核认定（一）对申报补助和支持的审核，依申报单位提交的材料进行综合评判和认定,申报单位|材料,-1
632,申报单位不能在规定的期限或申报截止期前提交补充证明材料的，视同无法提交该材料,申报单位|证明材料,-1
632,除有关政策、文件要公开、公示，申报受理、审核结果等进展情况也要在省商务厅政务网专栏公示，公示期不少于5个工作日,申报|商务厅,-1
632,申报情况公示结束后，承办单位进行初审，并委托会计师事务所专项审计，经审核、公示后方可拨付,申报|单位,-1
632,（三）省商务厅、省财政厅对展会活动行使监督权，并根据项目进展情况适时进行抽查,商务厅|项目,-1
632,（四）任何单位不得弄虚作假、倒卖展位，以骗取财政专项资金补助,单位|展位,-1
632,2018年闽货华夏行系列活动A类展会计划表,闽货华夏|计划表,-1
632,xlsx附件4：2018年境内服务贸易展洽会计划表,xlsx附件|计划表,-1
633,为落实好助保贷政策，更好地帮助有融资需求的外经贸企业获得信贷资金，切实缓解“融资难、融资贵”问题,外经贸企业|融资难、融资贵,-1
633,现对助保贷入池资格和流程予以明确和规范，具体通知如下：,贷入|入池资格,-1
633,国家或省级高新技术企业（须提供科技部门颁发的证书复印件）；,企业|复印件,-1
633,拟上市的企业（须提供其准备上市相应阶段的证明材料复印件）；,企业|证明材料复印件,-1
637,台企台胞可享受的优惠政策尽可能单独表述,台企台胞|优惠政策,-1
638,，闽发改高技〔2017〕167号）,闽发|高技,-1
639,福建省经济和信息化委员会,福建省经|经济,-1
639,2018年9月27日（此件主动公开）建设现代产业体系培育千亿产业集群推进计划（2018-2020年）,产业体系|集群,-1
639,（一）集成电路和光电产业集群,集成电路|产业集群,-1
639,（七）化工新材料产业集群,化工|材料产业集群,-1
639,（八）动力电池和稀土石墨烯新材料产业集群,稀土石墨|材料产业集群,-1
639,（九）生物与医药产业集群,生物|产业集群,-1
639,（十）数字经济（软件和信息技术服务）产业集群,经济|产业集群,-1
639,（十二）建材产业集群（泉州）,产业集群|泉州,-1
639,（十六）纺织化纤产业集群（福州）,纺织化纤产业集群|福州,-1
639,（十九）制鞋产业集群（泉州）,产业集群|泉州,-1
639,（二十一）工艺美术产业集群,工艺|产业集群,-1
639,（二十二）农副产品精深加工产业集群,产品|产业集群,-1
639,（二十三）水产品精深加工产业集群,水产品|产业集群,-1
639,坚持扶优扶强、龙头带动，进一步完善省市县三级联动服务龙头企业工作机制和领导挂钩帮扶机制，做大做强现有龙头企业,龙头企业|机制,-1
639,加强对现有省级以上示范基地的动态监测和质量评价，分级分类指导，完善动态调整机制,基地|机制,-1
639,加强产业集群与金融机构、投资基金等对接合作，鼓励金融机构依托集群设立分支机构或创新符合产业集群特点的金融产品,产业集群|产品,-1
639,设立和引入各类创业投资机构、投资基金，对成长性企业特别是有上市及“新三板”挂牌愿景的企业进行风险投资和股份制改造,成长性企业|新三板,-1
640,福建省人民政府办公厅关于印发2018年数字福建工作要点,福建省|数字,-1
640,的通知（闽财建〔2018〕45号）精神，现组织开展2018年数字经济重大项目贷款贴息专项项目申报,数字经济重大项目贷款|申报,-1
640,对未按合同规定归还的逾期贷款利息、加息、罚息及日常经营活动所需的流动资金借款等，不予贴息,贷款利息|资金借款,-1
640,（六）项目原则上在2018年6月20日前与我省银行已经签订贷款协议，且已发生贷款利息,项目|贷款利息,-1
640,（八）同一企业同一年度省数字经济发展专项资金不重复享受,数字经济|专项资金,-1
640,申报项目在本年度已获过其他省级扶持奖励政策的，亦不重复享受,申报项目|本年度,-1
640,的相关要求，如实编写申报所需材料，填写,申报|材料,-1
640,项目贴息申请表,项目|申请表,-1
640,（详见附件5），并对材料真实性、合法性和完整性予以确认,附件|材料,-1
640,（二）各设区市（除厦门外）以及平潭综合实验区互联网经济牵头部门、省属（控股）企业（以下简称“项目汇总单位”）商当地财政部门，严格按照本通知及,互联网经济|项目汇总单位,-1
640,（一）项目汇总单位组织项目申报和初审工作；,项目汇总单位|申报,-1
640,省财政厅：福州市中山路5号财政大厦9楼经济建设处,财政厅|经济,-1
640,本通知及申报文件可登录“福建省发展和改革委员会”门户网站（http：//fgw,申报|福建省发展和改革委员会,-1
640,资金申请报告编制提纲（项目申报单位编制）,资金申请报告|项目申报单位,-1
641,福建省加快海洋经济发展领导小组办公室（福建省发展和委员会代章）,福建|海洋经济,-1
641,福建海峡蓝色经济试验区发展规划,福建|经济,-1
641,，加快建设海洋强省，强化重大项目的支撑带动作用，特制定,海洋|重大项目,-1
641,进一步加大海洋强省重大在建项目投资力度，全年完成投资447,海洋|项目,-1
641,2亿元，渔港5亿元，海洋科研平台18,渔港|海洋科研,-1
641,分地区完成投资目标任务为：福州市76,地区|目标任务,-1
641,15亿元，平潭综合实验区76,平潭|实验区,-1
641,有关细化实施方案抄送省发改委、海洋经济办备案,实施方案|海洋经济,-1
642,福建省加快海洋经济发展领导小组办公室,福建|海洋经济,-1
642,福建海峡蓝色经济试验区发展规划,福建|经济,-1
642,，加快建设海洋强省，强化重大项目的支撑带动作用，特制定,海洋|重大项目,-1
642,进一步加大海洋强省重大在建项目投资力度，全年完成投资447,海洋|项目,-1
642,2亿元，渔港5亿元，海洋科研平台18,渔港|海洋科研,-1
642,分地区完成投资目标任务为：福州市76,地区|目标任务,-1
642,15亿元，平潭综合实验区76,平潭|实验区,-1
642,有关细化实施方案抄送省发改委、海洋经济办备案,实施方案|海洋经济,-1
643,根据国家发展改革委等八部门,国家|部门,-1
643,1．创新创业态势良好,创业|业态,-1
643,2016年我省举办首届互联网经济创业创新大赛，全省共有1236个项目参加比赛，共享经济项目获团队组总决赛一等奖,互联网经济创业|项目,-1
643,关于积极推进“互联网+”行动实施方案的通知,互联网+|实施方案,-1
643,四是包括信用体系、信息开放平台等基础设施不够完善，不能适应发展需要,信用体系|信息开放平台,-1
643,构建“大平台+小企业”的未来市场组织新形态,大平台+小企业|市场,-1
643,（一）构建开放包容的环境，促进共享经济规范发展,环境|经济规范,-1
643,（三）构建综合服务体系，推动共享经济加快发展,体系|经济,-1
643,鼓励共享创新资源与生产能力,资源|生产能力,-1
643,（四）构建支撑服务体系，推动共享经济规范发展,体系|经济规范,-1
643,对共享经济企业专利登记簿副本、专利权质押登记、专利实施许可合同备案等专利审查流程事务优先办理,经济企业|专利权,-1
643,加强共享经济企业专利权保护，依法快速处理侵犯共享经济企业专利权案件,经济企业专利权|依法,-1
643,加强知识产权和用户权益保护，严厉打击网络专利侵权和假冒行为,用户权益|网络专利,-1
643,（责任单位：省知识产权局、工商局）,责任单位|工商局,-1
643,（责任单位：省人社厅牵头）,责任单位|社厅,-1
643,加强安全管理和风险防范,安全|风险,-1
643,坚持底线思维，增强安全意识,底线|安全,-1
643,依法查处违规开办、违法信息高发的网站,依法|信息,-1
643,在证照资格许可、税收征管、通关监管、物流运输等方面给予更大便利,税收|方面,-1
643,建立总部企业引进人才绿色通道,总部企业|人才,-1
643,整合现有资金渠道，用于进一步推动包括共享经济在内的互联网经济加快发展,经济|互联网,-1
644,2．鼓励企业与高校、科研单位实施联合技术攻关、科技成果转化等以用为导向的产学研合作,科研单位|技术,-1
645,二、试点企业需将出口退（免）税证明纸质申报表和纸质凭证资料按规定以申报年月及申报的电子信息顺序装订成册留存企业备查,试点|纸质申报,-1
645,未纳入出口退（免）税无纸化申报试点的企业，仍按规定同时报送纸质申报资料和电子申报数据的方式管理,无纸化申报试点|纸质,-1
645,四、试点企业可通过网上办税平台，接收并自行打印盖有试点企业主管税务机关业务专用章电子印章的出口退（免）税相关电子文书,试点|主管税务机关,-1
645,如有需要，也可要求主管税务机关出具相关纸质文书,主管税务机关|纸质,-1
648,福建名牌产品三年滚动培育与发展计划（2019-2021年）,福建名牌产品|计划,-1
648,，列入计划共1465项产品，其中工业品1195项，农产品198项，软件产品72项,计划|农产品,-1
648,福建省质量技术监督局2018年9月30日,福建|质量,-1
649,福建省标准化工作专项资金管理办法,福建省|专项资金,-1
649,已获省级标准化专项资金补助过的项目，不得再申请,专项资金|项目,-1
649,福建省标准化工作专项资金管理办法,福建省|专项资金,-1
649,所有申报材料均需加盖单位公章,申报材料|单位,-1
649,地址：福州市华林路147号省质量技术监督局1810室；收件人：占思诚，电话：0591-87843704、18950458299；邮编：350003，请同时将附件1、附件2电子版发送至：48542945@qq,质量技术监督局|附件,-1
649,福建省标准化工作专项资金管理办法,福建省|专项资金,-1
650,闽质监〔2018〕43号各设区市质监局，福州市、平潭综合实验区市场监管局：,质监局|市场监管,-1
650,）有关规定，经研究，决定开展2018年度（第六届）福建省政府质量奖评审工作,年度|福建省政府质量奖,-1
650,各项节能指标达到国内同行业先进水平，完成污染减排任务,指标|同行业,-1
650,经济效益指标居国内同行业前列，发展趋势良好,指标|同行业,-1
650,符合申报条件的企业或组织按规定要求如实填写,申报|企业,-1
650,福建省政府质量奖申报表2018年度（第六届）,福建省政府质量奖申报表|年度,-1
650,（可从福建省质量技术监督局门户网站福建省政府质量奖专栏下载，网址：www,福建省质量|政府质量奖,-1
650,自我评价报告（根据卓越绩效评价准则要求进行自我评价，原则要求字数不超过6万字）,报告|卓越绩效评价准则,-1
650,"提交的宣传视频应该图像清晰、声音清楚,无杂音，光盘及包装盒的质量要好，防止邮寄中磨损，无法播放",光盘|质量,-1
650,若有空缺，申报企业或组织须作出书面说明,申报企业|书面,-1
650,联系人：省质监局质量管理与认证处林文钦，电话：0591-87581052（传真），电子邮箱：zlglc@fjqi,质监局质量|fjqi,-1
652,（闽政〔2017〕24号）精神，根据国家发展改革委编制政府定价管理的经营服务性收费目录清单的统一要求，现将,政府定价|服务性收费目录,-1
652,福建省实行政府定价管理的经营服务性收费目录清单,政府定价|服务性收费目录,-1
652,予以公布，并就有关事项通知如下：一、我省实行政府定价管理的经营服务性收费目录清单项目共计16类36项，其中，省级政府定价管理的涉企经营服务性收费项目20项,政府定价|服务性收费目录,-1
652,二、各市、县（区）价格部门要在原有编制的政府定价管理的经营服务性收费目录清单的基础上，重新调整目录清单项目并向社会公布,政府定价|服务性收费目录,-1
652,四、本通知下达后，我局原公布的政府定价管理的收费目录清单与本通知不一致的，以本通知为准,政府定价|收费目录,-1
653,福建省农民工职业技能培训政策服务指南,农民工职业技能|政策服务指南,-1
653,福建省农民工职业技能培训政策服务指南,农民工职业技能|政策服务指南,-1
653,福建省农民工工作领导小组办公室（福建省人力资源和社会保障厅代章）2018年10月19日,农民工|领导小组,-1
654,福建省人民政府关于做好2018年普通高等学校毕业生就业创业工作的通知,毕业生|创业,-1
654,一、建立就业“红娘”队伍,红娘|队伍,-1
654,就业“红娘”牵线搭桥、言传身教，是促进就业困难高校毕业生顺利实现就业的重要途径,红娘|困难高校毕业生,-1
654,（一）公共就业和人才服务机构工作人员,人才|机构工作人员,-1
654,（五）人力资源企业等机构,人力资源|机构,-1
654,符合条件的就业困难高校毕业生，同等条件下优先纳入创业资助项目范围，优先入驻政府扶持的各类创业孵化基地（孵化园）,困难高校毕业生|创业,-1
654,对确有需要的就业困难高校毕业生创办企业，各类高校毕业生创业孵化基地（创业园）可适当延长孵化周期,困难高校毕业生|创业,-1
654,福建省人力资源和社会保障厅,人力资源|社会保障,-1
654,各地要按照闽政〔2018〕11号文要求，将开展就业“红娘”结对帮扶，纳入各地就业创业服务补助范围,红娘|创业,-1
654,对公共就业服务机构和基层就业服务平台开展结对帮扶的，可从就业补助资金中给予适当奖补,机构|平台,-1
654,对人力资源企业等社会机构开展相关服务的，纳入政府购买服务范围,人力资源|社会机构,-1
654,（一）各市、县(区)人社部门要高度重视就业“红娘”帮扶就业困难毕业生就业专项行动，切实加强组织领导，制定具体行动方案，把工作任务全程落实到人，努力实现就业困难毕业生服务全覆盖、对就业困难毕业生政策全兜底,红娘|困难毕业生政策,-1
